id,year,ncessch,leaid,grade,race,sex,enrollment,fips,extracted_at
435,2022,060160614256,0601606,4,99,99,5,6,2026-03-29
436,2022,060160911846,0601609,4,99,99,12,6,2026-03-29
437,2022,060161313872,0601613,4,99,99,68,6,2026-03-29
438,2022,060161410947,0601614,4,99,99,0,6,2026-03-29
439,2022,060161614251,0601616,4,99,99,80,6,2026-03-29
440,2022,060162000001,0601620,4,99,99,52,6,2026-03-29
441,2022,060162000004,0601620,4,99,99,89,6,2026-03-29
442,2022,060162000005,0601620,4,99,99,66,6,2026-03-29
443,2022,060162000008,0601620,4,99,99,80,6,2026-03-29
444,2022,060162000009,0601620,4,99,99,93,6,2026-03-29
445,2022,060162000011,0601620,4,99,99,56,6,2026-03-29
446,2022,060162000013,0601620,4,99,99,43,6,2026-03-29
447,2022,060162000015,0601620,4,99,99,84,6,2026-03-29
448,2022,060162000017,0601620,4,99,99,37,6,2026-03-29
449,2022,060162000018,0601620,4,99,99,44,6,2026-03-29
450,2022,060162000019,0601620,4,99,99,49,6,2026-03-29
451,2022,060162000021,0601620,4,99,99,116,6,2026-03-29
452,2022,060162000022,0601620,4,99,99,48,6,2026-03-29
453,2022,060162000023,0601620,4,99,99,76,6,2026-03-29
454,2022,060162000024,0601620,4,99,99,104,6,2026-03-29
455,2022,060162000025,0601620,4,99,99,72,6,2026-03-29
456,2022,060162000026,0601620,4,99,99,103,6,2026-03-29
457,2022,060162000030,0601620,4,99,99,52,6,2026-03-29
458,2022,060162000031,0601620,4,99,99,72,6,2026-03-29
459,2022,060162014664,0601620,4,99,99,6,6,2026-03-29
460,2022,060162112668,0601621,4,99,99,90,6,2026-03-29
461,2022,060162712261,0601627,4,99,99,58,6,2026-03-29
462,2022,060162813064,0601628,4,99,99,96,6,2026-03-29
463,2022,060162914107,0601629,4,99,99,280,6,2026-03-29
464,2022,060163114339,0601631,4,99,99,17,6,2026-03-29
465,2022,060163208486,0601632,4,99,99,17,6,2026-03-29
466,2022,060163713048,0601637,4,99,99,78,6,2026-03-29
467,2022,060163913837,0601639,4,99,99,0,6,2026-03-29
468,2022,060164200042,0601642,4,99,99,53,6,2026-03-29
469,2022,060164403304,0601644,4,99,99,6,6,2026-03-29
470,2022,060164508299,0601645,4,99,99,105,6,2026-03-29
471,2022,060165214109,0601652,4,99,99,50,6,2026-03-29
472,2022,060165311733,0601653,4,99,99,160,6,2026-03-29
473,2022,060166011228,0601660,4,99,99,138,6,2026-03-29
474,2022,060166112929,0601661,4,99,99,4,6,2026-03-29
475,2022,060166213201,0601662,4,99,99,46,6,2026-03-29
476,2022,060166505708,0601665,4,99,99,59,6,2026-03-29
477,2022,060166911902,0601669,4,99,99,34,6,2026-03-29
478,2022,060167013753,0601670,4,99,99,83,6,2026-03-29
479,2022,060167112639,0601671,4,99,99,60,6,2026-03-29
480,2022,060167214001,0601672,4,99,99,71,6,2026-03-29
481,2022,060167412012,0601674,4,99,99,13,6,2026-03-29
482,2022,060167710789,0601677,4,99,99,0,6,2026-03-29
483,2022,060168000037,0601680,4,99,99,59,6,2026-03-29
484,2022,060168213762,0601682,4,99,99,6,6,2026-03-29
485,2022,060168312119,0601683,4,99,99,45,6,2026-03-29
486,2022,060168509993,0601685,4,99,99,37,6,2026-03-29
487,2022,060168612333,0601686,4,99,99,71,6,2026-03-29
488,2022,060168814254,0601688,4,99,99,13,6,2026-03-29
489,2022,060168914347,0601689,4,99,99,3,6,2026-03-29
490,2022,060169112844,0601691,4,99,99,19,6,2026-03-29
491,2022,060169507533,0601695,4,99,99,138,6,2026-03-29
492,2022,060169614242,0601696,4,99,99,100,6,2026-03-29
493,2022,060170113671,0601701,4,99,99,125,6,2026-03-29
494,2022,060170211931,0601702,4,99,99,41,6,2026-03-29
495,2022,060170408677,0601704,4,99,99,52,6,2026-03-29
496,2022,060170503964,0601705,4,99,99,51,6,2026-03-29
497,2022,060171000038,0601710,4,99,99,35,6,2026-03-29
498,2022,060171007613,0601710,4,99,99,76,6,2026-03-29
499,2022,060171009110,0601710,4,99,99,91,6,2026-03-29
500,2022,060171009690,0601710,4,99,99,97,6,2026-03-29
501,2022,060171010603,0601710,4,99,99,132,6,2026-03-29
502,2022,060171011089,0601710,4,99,99,67,6,2026-03-29
503,2022,060171011091,0601710,4,99,99,98,6,2026-03-29
504,2022,060171011092,0601710,4,99,99,75,6,2026-03-29
505,2022,060171011736,0601710,4,99,99,72,6,2026-03-29
506,2022,060171013092,0601710,4,99,99,97,6,2026-03-29
507,2022,060171013193,0601710,4,99,99,8,6,2026-03-29
508,2022,060171014369,0601710,4,99,99,6,6,2026-03-29
509,2022,060171111105,0601711,4,99,99,25,6,2026-03-29
510,2022,060171208401,0601712,4,99,99,14,6,2026-03-29
511,2022,060171410775,0601714,4,99,99,41,6,2026-03-29
512,2022,060171514217,0601715,4,99,99,12,6,2026-03-29
513,2022,060171612034,0601716,4,99,99,375,6,2026-03-29
514,2022,060171804257,0601718,4,99,99,87,6,2026-03-29
515,2022,060171912214,0601719,4,99,99,71,6,2026-03-29
516,2022,060172114422,0601721,4,99,99,0,6,2026-03-29
517,2022,060172211576,0601722,4,99,99,57,6,2026-03-29
518,2022,060172512467,0601725,4,99,99,64,6,2026-03-29
519,2022,060172613746,0601726,4,99,99,103,6,2026-03-29
520,2022,060172814205,0601728,4,99,99,0,6,2026-03-29
521,2022,060172913979,0601729,4,99,99,105,6,2026-03-29
522,2022,060173003557,0601730,4,99,99,81,6,2026-03-29
523,2022,060173203245,0601732,4,99,99,70,6,2026-03-29
524,2022,060173408436,0601734,4,99,99,23,6,2026-03-29
525,2022,060173613765,0601736,4,99,99,46,6,2026-03-29
526,2022,060173713667,0601737,4,99,99,46,6,2026-03-29
527,2022,060173813116,0601738,4,99,99,93,6,2026-03-29
528,2022,060174011518,0601740,4,99,99,183,6,2026-03-29
529,2022,060174112738,0601741,4,99,99,70,6,2026-03-29
530,2022,060174212437,0601742,4,99,99,50,6,2026-03-29
531,2022,060174311860,0601743,4,99,99,187,6,2026-03-29
532,2022,060174412184,0601744,4,99,99,28,6,2026-03-29
533,2022,060174708442,0601747,4,99,99,17,6,2026-03-29
534,2022,060174812374,0601748,4,99,99,32,6,2026-03-29
535,2022,060175114291,0601751,4,99,99,2,6,2026-03-29
536,2022,060175211584,0601752,4,99,99,2,6,2026-03-29
537,2022,060175414060,0601754,4,99,99,74,6,2026-03-29
538,2022,060175514027,0601755,4,99,99,49,6,2026-03-29
539,2022,060175613146,0601756,4,99,99,105,6,2026-03-29
540,2022,060175714337,0601757,4,99,99,7,6,2026-03-29
541,2022,060175808755,0601758,4,99,99,109,6,2026-03-29
542,2022,060176014372,0601760,4,99,99,63,6,2026-03-29
543,2022,060176412292,0601764,4,99,99,112,6,2026-03-29
544,2022,060176512723,0601765,4,99,99,42,6,2026-03-29
545,2022,060176611314,0601766,4,99,99,32,6,2026-03-29
546,2022,060176712652,0601767,4,99,99,71,6,2026-03-29
547,2022,060176808602,0601768,4,99,99,53,6,2026-03-29
548,2022,060176913642,0601769,4,99,99,62,6,2026-03-29
549,2022,060177000003,0601770,4,99,99,60,6,2026-03-29
550,2022,060177000006,0601770,4,99,99,72,6,2026-03-29
551,2022,060177000043,0601770,4,99,99,97,6,2026-03-29
552,2022,060177000044,0601770,4,99,99,66,6,2026-03-29
553,2022,060177000047,0601770,4,99,99,77,6,2026-03-29
554,2022,060177000054,0601770,4,99,99,97,6,2026-03-29
555,2022,060177004337,0601770,4,99,99,47,6,2026-03-29
556,2022,060177011549,0601770,4,99,99,83,6,2026-03-29
557,2022,060177013107,0601770,4,99,99,80,6,2026-03-29
558,2022,060177113875,0601771,4,99,99,32,6,2026-03-29
559,2022,060177307601,0601773,4,99,99,22,6,2026-03-29
560,2022,060177611727,0601776,4,99,99,58,6,2026-03-29
561,2022,060177712925,0601777,4,99,99,43,6,2026-03-29
562,2022,060177814342,0601778,4,99,99,58,6,2026-03-29
563,2022,060177913821,0601779,4,99,99,65,6,2026-03-29
564,2022,060178011827,0601780,4,99,99,28,6,2026-03-29
565,2022,060178211864,0601782,4,99,99,80,6,2026-03-29
566,2022,060178611076,0601786,4,99,99,66,6,2026-03-29
567,2022,060179014045,0601790,4,99,99,67,6,2026-03-29
568,2022,060179113883,0601791,4,99,99,73,6,2026-03-29
569,2022,060179313923,0601793,4,99,99,50,6,2026-03-29
570,2022,060179513316,0601795,4,99,99,50,6,2026-03-29
571,2022,060179712963,0601797,4,99,99,54,6,2026-03-29
572,2022,060180211787,0601802,4,99,99,77,6,2026-03-29
573,2022,060180310709,0601803,4,99,99,4,6,2026-03-29
574,2022,060180412982,0601804,4,99,99,39,6,2026-03-29
575,2022,060180510641,0601805,4,99,99,248,6,2026-03-29
576,2022,060180614203,0601806,4,99,99,11,6,2026-03-29
577,2022,060180910636,0601809,4,99,99,52,6,2026-03-29
578,2022,060181013698,0601810,4,99,99,95,6,2026-03-29
579,2022,060181112647,0601811,4,99,99,31,6,2026-03-29
580,2022,060181212469,0601812,4,99,99,10,6,2026-03-29
581,2022,060181305868,0601813,4,99,99,24,6,2026-03-29
582,2022,060181410631,0601814,4,99,99,8,6,2026-03-29
583,2022,060181613008,0601816,4,99,99,44,6,2026-03-29
584,2022,060181703943,0601817,4,99,99,41,6,2026-03-29
585,2022,060182110891,0601821,4,99,99,71,6,2026-03-29
586,2022,060182211984,0601822,4,99,99,20,6,2026-03-29
587,2022,060182314328,0601823,4,99,99,87,6,2026-03-29
588,2022,060182411916,0601824,4,99,99,57,6,2026-03-29
589,2022,060182513697,0601825,4,99,99,0,6,2026-03-29
590,2022,060182814358,0601828,4,99,99,76,6,2026-03-29
591,2022,060182912427,0601829,4,99,99,22,6,2026-03-29
592,2022,060183011124,0601830,4,99,99,81,6,2026-03-29
593,2022,060183112751,0601831,4,99,99,60,6,2026-03-29
594,2022,060183213743,0601832,4,99,99,70,6,2026-03-29
595,2022,060183712915,0601837,4,99,99,63,6,2026-03-29
596,2022,060183913942,0601839,4,99,99,30,6,2026-03-29
597,2022,060184014096,0601840,4,99,99,10,6,2026-03-29
598,2022,060184114353,0601841,4,99,99,18,6,2026-03-29
599,2022,060184204029,0601842,4,99,99,40,6,2026-03-29
600,2022,060184311953,0601843,4,99,99,41,6,2026-03-29
601,2022,060184512750,0601845,4,99,99,9,6,2026-03-29
602,2022,060184612900,0601846,4,99,99,98,6,2026-03-29
603,2022,060184813073,0601848,4,99,99,93,6,2026-03-29
604,2022,060185110983,0601851,4,99,99,249,6,2026-03-29
605,2022,060185314168,0601853,4,99,99,49,6,2026-03-29
606,2022,060185412022,0601854,4,99,99,12,6,2026-03-29
607,2022,060185514028,0601855,4,99,99,0,6,2026-03-29
608,2022,060186000061,0601860,4,99,99,105,6,2026-03-29
609,2022,060186000062,0601860,4,99,99,76,6,2026-03-29
610,2022,060186007937,0601860,4,99,99,99,6,2026-03-29
611,2022,060186213508,0601862,4,99,99,38,6,2026-03-29
612,2022,060186312942,0601863,4,99,99,56,6,2026-03-29
613,2022,060186813748,0601868,4,99,99,15,6,2026-03-29
614,2022,060187710552,0601877,4,99,99,7,6,2026-03-29
615,2022,060187912617,0601879,4,99,99,43,6,2026-03-29
616,2022,060188012013,0601880,4,99,99,71,6,2026-03-29
617,2022,060188108030,0601881,4,99,99,73,6,2026-03-29
618,2022,060188210799,0601882,4,99,99,22,6,2026-03-29
619,2022,060188312536,0601883,4,99,99,63,6,2026-03-29
620,2022,060188411996,0601884,4,99,99,45,6,2026-03-29
621,2022,060188612054,0601886,4,99,99,62,6,2026-03-29
622,2022,060188712399,0601887,4,99,99,52,6,2026-03-29
623,2022,060189000064,0601890,4,99,99,17,6,2026-03-29
624,2022,060189312767,0601893,4,99,99,0,6,2026-03-29
625,2022,060189512233,0601895,4,99,99,17,6,2026-03-29
626,2022,060189611766,0601896,4,99,99,135,6,2026-03-29
627,2022,060189714356,0601897,4,99,99,93,6,2026-03-29
628,2022,060189803426,0601898,4,99,99,254,6,2026-03-29
629,2022,060190305717,0601903,4,99,99,17,6,2026-03-29
630,2022,060190410870,0601904,4,99,99,116,6,2026-03-29
631,2022,060190510835,0601905,4,99,99,48,6,2026-03-29
632,2022,060190610666,0601906,4,99,99,38,6,2026-03-29
633,2022,060190710522,0601907,4,99,99,47,6,2026-03-29
634,2022,060190812801,0601908,4,99,99,17,6,2026-03-29
635,2022,060190914323,0601909,4,99,99,14,6,2026-03-29
636,2022,060191107296,0601911,4,99,99,112,6,2026-03-29
637,2022,060191310405,0601913,4,99,99,73,6,2026-03-29
638,2022,060191508012,0601915,4,99,99,51,6,2026-03-29
639,2022,060191710896,0601917,4,99,99,42,6,2026-03-29
640,2022,060191913983,0601919,4,99,99,30,6,2026-03-29
641,2022,060192014108,0601920,4,99,99,112,6,2026-03-29
642,2022,060192114227,0601921,4,99,99,43,6,2026-03-29
643,2022,060192214287,0601922,4,99,99,12,6,2026-03-29
644,2022,060192311333,0601923,4,99,99,66,6,2026-03-29
645,2022,060192404738,0601924,4,99,99,40,6,2026-03-29
646,2022,060192512271,0601925,4,99,99,24,6,2026-03-29
647,2022,060192811237,0601928,4,99,99,39,6,2026-03-29
648,2022,060192914231,0601929,4,99,99,25,6,2026-03-29
649,2022,060193108706,0601931,4,99,99,23,6,2026-03-29
650,2022,060193311425,0601933,4,99,99,72,6,2026-03-29
651,2022,060193514219,0601935,4,99,99,10,6,2026-03-29
652,2022,060193606035,0601936,4,99,99,28,6,2026-03-29
653,2022,060193710408,0601937,4,99,99,50,6,2026-03-29
654,2022,060193814237,0601938,4,99,99,27,6,2026-03-29
655,2022,060194112613,0601941,4,99,99,3,6,2026-03-29
656,2022,060194313176,0601943,4,99,99,60,6,2026-03-29
657,2022,060194413802,0601944,4,99,99,126,6,2026-03-29
658,2022,060194513029,0601945,4,99,99,96,6,2026-03-29
659,2022,060194813858,0601948,4,99,99,31,6,2026-03-29
660,2022,060195000082,0601950,4,99,99,92,6,2026-03-29
661,2022,060195000083,0601950,4,99,99,90,6,2026-03-29
662,2022,060195000084,0601950,4,99,99,106,6,2026-03-29
663,2022,060195000085,0601950,4,99,99,99,6,2026-03-29
664,2022,060195006050,0601950,4,99,99,85,6,2026-03-29
665,2022,060195007550,0601950,4,99,99,67,6,2026-03-29
666,2022,060195007639,0601950,4,99,99,83,6,2026-03-29
667,2022,060195008530,0601950,4,99,99,87,6,2026-03-29
668,2022,060195009111,0601950,4,99,99,72,6,2026-03-29
669,2022,060195009694,0601950,4,99,99,72,6,2026-03-29
670,2022,060195010559,0601950,4,99,99,85,6,2026-03-29
671,2022,060195013182,0601950,4,99,99,133,6,2026-03-29
672,2022,060195014638,0601950,4,99,99,8,6,2026-03-29
673,2022,060195211336,0601952,4,99,99,64,6,2026-03-29
674,2022,060195414341,0601954,4,99,99,25,6,2026-03-29
675,2022,060195513261,0601955,4,99,99,78,6,2026-03-29
676,2022,060195614359,0601956,4,99,99,45,6,2026-03-29
677,2022,060195813902,0601958,4,99,99,22,6,2026-03-29
678,2022,060195903261,0601959,4,99,99,147,6,2026-03-29
679,2022,060196114103,0601961,4,99,99,488,6,2026-03-29
680,2022,060196212855,0601962,4,99,99,98,6,2026-03-29
681,2022,060196310651,0601963,4,99,99,61,6,2026-03-29
682,2022,060196412477,0601964,4,99,99,90,6,2026-03-29
683,2022,060196514349,0601965,4,99,99,44,6,2026-03-29
684,2022,060196914072,0601969,4,99,99,100,6,2026-03-29
685,2022,060197013723,0601970,4,99,99,10,6,2026-03-29
686,2022,060197211484,0601972,4,99,99,27,6,2026-03-29
687,2022,060197514165,0601975,4,99,99,189,6,2026-03-29
688,2022,060197611580,0601976,4,99,99,54,6,2026-03-29
689,2022,060197713351,0601977,4,99,99,75,6,2026-03-29
690,2022,060197810975,0601978,4,99,99,30,6,2026-03-29
691,2022,060197912128,0601979,4,99,99,53,6,2026-03-29
692,2022,060198000086,0601980,4,99,99,11,6,2026-03-29
693,2022,060198312702,0601983,4,99,99,1,6,2026-03-29
694,2022,060198614071,0601986,4,99,99,124,6,2026-03-29
695,2022,060199013191,0601990,4,99,99,173,6,2026-03-29
696,2022,060199114308,0601991,4,99,99,44,6,2026-03-29
697,2022,060199212425,0601992,4,99,99,28,6,2026-03-29
698,2022,060199312031,0601993,4,99,99,38,6,2026-03-29
699,2022,060199512857,0601995,4,99,99,24,6,2026-03-29
700,2022,060199608658,0601996,4,99,99,22,6,2026-03-29
701,2022,060199708636,0601997,4,99,99,10,6,2026-03-29
702,2022,060199912818,0601999,4,99,99,9,6,2026-03-29
703,2022,060200113850,0602001,4,99,99,80,6,2026-03-29
704,2022,060200212786,0602002,4,99,99,27,6,2026-03-29
705,2022,060200307250,0602003,4,99,99,117,6,2026-03-29
706,2022,060200508596,0602005,4,99,99,10,6,2026-03-29
707,2022,060200611480,0602006,4,99,99,3,6,2026-03-29
708,2022,060200711918,0602007,4,99,99,11,6,2026-03-29
709,2022,060200912433,0602009,4,99,99,68,6,2026-03-29
710,2022,060201000087,0602010,4,99,99,32,6,2026-03-29
711,2022,060201110711,0602011,4,99,99,84,6,2026-03-29
712,2022,060201210451,0602012,4,99,99,33,6,2026-03-29
713,2022,060201312901,0602013,4,99,99,78,6,2026-03-29
714,2022,060201411569,0602014,4,99,99,25,6,2026-03-29
715,2022,060201713877,0602017,4,99,99,105,6,2026-03-29
716,2022,060201812404,0602018,4,99,99,70,6,2026-03-29
717,2022,060202211873,0602022,4,99,99,66,6,2026-03-29
718,2022,060202312570,0602023,4,99,99,64,6,2026-03-29
719,2022,060202411686,0602024,4,99,99,8,6,2026-03-29
720,2022,060202510845,0602025,4,99,99,40,6,2026-03-29
721,2022,060202707493,0602027,4,99,99,22,6,2026-03-29
722,2022,060203013874,0602030,4,99,99,85,6,2026-03-29
723,2022,060203213789,0602032,4,99,99,13,6,2026-03-29
724,2022,060203413656,0602034,4,99,99,60,6,2026-03-29
725,2022,060203514290,0602035,4,99,99,52,6,2026-03-29
726,2022,060203610445,0602036,4,99,99,35,6,2026-03-29
727,2022,060203912203,0602039,4,99,99,28,6,2026-03-29
728,2022,060204113760,0602041,4,99,99,110,6,2026-03-29
729,2022,060204214265,0602042,4,99,99,3,6,2026-03-29
730,2022,060204403819,0602044,4,99,99,49,6,2026-03-29
731,2022,060204514315,0602045,4,99,99,67,6,2026-03-29
732,2022,060204610727,0602046,4,99,99,59,6,2026-03-29
733,2022,060204914415,0602049,4,99,99,74,6,2026-03-29
734,2022,060205012708,0602050,4,99,99,74,6,2026-03-29
735,2022,060205312302,0602053,4,99,99,34,6,2026-03-29
736,2022,060205410388,0602054,4,99,99,55,6,2026-03-29
737,2022,060205512661,0602055,4,99,99,25,6,2026-03-29
738,2022,060205713790,0602057,4,99,99,42,6,2026-03-29
739,2022,060205811590,0602058,4,99,99,15,6,2026-03-29
740,2022,060205911423,0602059,4,99,99,61,6,2026-03-29
741,2022,060206013037,0602060,4,99,99,83,6,2026-03-29
742,2022,060206214020,0602062,4,99,99,669,6,2026-03-29
743,2022,060206413925,0602064,4,99,99,43,6,2026-03-29
744,2022,060206512962,0602065,4,99,99,30,6,2026-03-29
745,2022,060206803648,0602068,4,99,99,75,6,2026-03-29
746,2022,060207000090,0602070,4,99,99,7,6,2026-03-29
747,2022,060207014292,0602070,4,99,99,1,6,2026-03-29
748,2022,060207107649,0602071,4,99,99,97,6,2026-03-29
749,2022,060207211593,0602072,4,99,99,28,6,2026-03-29
750,2022,060207313150,0602073,4,99,99,18,6,2026-03-29
751,2022,060207411929,0602074,4,99,99,48,6,2026-03-29
752,2022,060207513113,0602075,4,99,99,143,6,2026-03-29
753,2022,060207712805,0602077,4,99,99,77,6,2026-03-29
754,2022,060207914199,0602079,4,99,99,0,6,2026-03-29
755,2022,060208008542,0602080,4,99,99,59,6,2026-03-29
756,2022,060208111200,0602081,4,99,99,190,6,2026-03-29
757,2022,060208408564,0602084,4,99,99,84,6,2026-03-29
758,2022,060208513756,0602085,4,99,99,27,6,2026-03-29
759,2022,060208713582,0602087,4,99,99,97,6,2026-03-29
760,2022,060208810685,0602088,4,99,99,15,6,2026-03-29
761,2022,060208911707,0602089,4,99,99,645,6,2026-03-29
762,2022,060209014271,0602090,4,99,99,19,6,2026-03-29
763,2022,060209114186,0602091,4,99,99,84,6,2026-03-29
764,2022,060209411199,0602094,4,99,99,57,6,2026-03-29
765,2022,060209511809,0602095,4,99,99,59,6,2026-03-29
766,2022,060209712726,0602097,4,99,99,72,6,2026-03-29
767,2022,060209810374,0602098,4,99,99,195,6,2026-03-29
768,2022,060210007300,0602100,4,99,99,8,6,2026-03-29
769,2022,060210009112,0602100,4,99,99,57,6,2026-03-29
770,2022,060210009696,0602100,4,99,99,91,6,2026-03-29
771,2022,060210111023,0602101,4,99,99,96,6,2026-03-29
772,2022,060210413059,0602104,4,99,99,36,6,2026-03-29
773,2022,060210607689,0602106,4,99,99,27,6,2026-03-29
774,2022,060211112044,0602111,4,99,99,52,6,2026-03-29
775,2022,060211213676,0602112,4,99,99,34,6,2026-03-29
776,2022,060211708502,0602117,4,99,99,98,6,2026-03-29
777,2022,060212012864,0602120,4,99,99,57,6,2026-03-29
778,2022,060212214260,0602122,4,99,99,16,6,2026-03-29
779,2022,060212312449,0602123,4,99,99,63,6,2026-03-29
780,2022,060212603000,0602126,4,99,99,179,6,2026-03-29
781,2022,060212713769,0602127,4,99,99,9,6,2026-03-29
782,2022,060212908302,0602129,4,99,99,8,6,2026-03-29
783,2022,060213011223,0602130,4,99,99,65,6,2026-03-29
784,2022,060213214218,0602132,4,99,99,1,6,2026-03-29
785,2022,060213311571,0602133,4,99,99,17,6,2026-03-29
786,2022,060213610056,0602136,4,99,99,78,6,2026-03-29
787,2022,060213712191,0602137,4,99,99,63,6,2026-03-29
788,2022,060214012717,0602140,4,99,99,106,6,2026-03-29
789,2022,060214213657,0602142,4,99,99,108,6,2026-03-29
790,2022,060214310866,0602143,4,99,99,42,6,2026-03-29
791,2022,060214413757,0602144,4,99,99,0,6,2026-03-29
792,2022,060214510838,0602145,4,99,99,65,6,2026-03-29
793,2022,060214713935,0602147,4,99,99,34,6,2026-03-29
794,2022,060214911882,0602149,4,99,99,11,6,2026-03-29
795,2022,060215014259,0602150,4,99,99,6,6,2026-03-29
796,2022,060215310951,0602153,4,99,99,81,6,2026-03-29
797,2022,060215503982,0602155,4,99,99,48,6,2026-03-29
798,2022,060215700736,0602157,4,99,99,39,6,2026-03-29
799,2022,060215914091,0602159,4,99,99,40,6,2026-03-29
800,2022,060216000093,0602160,4,99,99,52,6,2026-03-29
801,2022,060216000095,0602160,4,99,99,82,6,2026-03-29
802,2022,060216000096,0602160,4,99,99,53,6,2026-03-29
803,2022,060216000097,0602160,4,99,99,100,6,2026-03-29
804,2022,060216007259,0602160,4,99,99,94,6,2026-03-29
805,2022,060216007640,0602160,4,99,99,89,6,2026-03-29
806,2022,060216008114,0602160,4,99,99,74,6,2026-03-29
807,2022,060216009298,0602160,4,99,99,78,6,2026-03-29
808,2022,060216110431,0602161,4,99,99,28,6,2026-03-29
809,2022,060216214044,0602162,4,99,99,97,6,2026-03-29
810,2022,060216511561,0602165,4,99,99,102,6,2026-03-29
811,2022,060216714206,0602167,4,99,99,0,6,2026-03-29
812,2022,060216810500,0602168,4,99,99,28,6,2026-03-29
813,2022,060217010698,0602170,4,99,99,56,6,2026-03-29
814,2022,060217113952,0602171,4,99,99,0,6,2026-03-29
815,2022,060217300858,0602173,4,99,99,136,6,2026-03-29
816,2022,060217414324,0602174,4,99,99,36,6,2026-03-29
817,2022,060217514235,0602175,4,99,99,120,6,2026-03-29
818,2022,060217708682,0602177,4,99,99,28,6,2026-03-29
819,2022,060217812215,0602178,4,99,99,47,6,2026-03-29
820,2022,060218314124,0602183,4,99,99,40,6,2026-03-29
821,2022,060218613088,0602186,4,99,99,66,6,2026-03-29
822,2022,060218813882,0602188,4,99,99,0,6,2026-03-29
823,2022,060219112478,0602191,4,99,99,70,6,2026-03-29
824,2022,060219311829,0602193,4,99,99,55,6,2026-03-29
825,2022,060219612950,0602196,4,99,99,49,6,2026-03-29
826,2022,060219710398,0602197,4,99,99,19,6,2026-03-29
827,2022,060219912650,0602199,4,99,99,37,6,2026-03-29
828,2022,060220412549,0602204,4,99,99,13,6,2026-03-29
829,2022,060220603050,0602206,4,99,99,150,6,2026-03-29
830,2022,060220714250,0602207,4,99,99,50,6,2026-03-29
831,2022,060220914262,0602209,4,99,99,24,6,2026-03-29
832,2022,060221014050,0602210,4,99,99,44,6,2026-03-29
833,2022,060221314196,0602213,4,99,99,79,6,2026-03-29
